depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS,
Antioquia,MEDELLÍN,500112362,SATORI MEDICAL S.A.S,,900510482,SATORI MEDICAL S.A.S,1,Instituciones - IPS,  ,CL 7 # 39 -  107 CS 0214,4484131,,informacion@satorimedicina.com,Erika  Molina Rendon, ,,SI,20120515,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117464,SEDAR MEDICINA ESPECIALIZADA IPS S.A.S,,901192273,SEDAR MEDICINA ESPECIALIZADA IPS S.A.S,1,Instituciones - IPS,  ,CALLE 19A No 44-25 CONSULTORIO 1406,3187953754,No registra,anestesia.esp@gmail.com,JOSE JULIAN ARANGO  MEDINA, ,,SI,20181024,20221023,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110335,SEMEDIC S.A.S,,811030764,SEMEDIC S.A.S,1,Instituciones - IPS,NO,Carrera 50 A Nº 58 - 69,4165121,4165121,semedicsa@une.net.co,MANUELA  DUQUE HOYOS, ,,SI,20080704,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115229,SENZZES SAS,,900991925,SENZZES SAS,1,Instituciones - IPS,  ,CL 33 74E 84,412 61 79,,"ipssenzzes@gmail,com",OSCAR EMILIO RESTREPO PATIÑO, ,,SI,20160916,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112154,SEODENT S.A.S.,,900465830,SEODENT S.A.S.,1,Instituciones - IPS,  ,CL 49 A # 80 - 58,2343569,,seodentsas@gmail.com,Carlos Mario Piedrahita Velez, ,,SI,20120124,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111763,SER MEDIC IPS S.A.S,,900421287,SER MEDIC IPS S.A.S,1,Instituciones - IPS,  ,CALLE 49B #  74 - 60,4481009,,YUDYE-84@HOTMAIL.COM,RAMIRO DE JESUS ROLDAN HENAO, ,,SI,20160607,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115813,SERMEDSA S.A.S.,,900509929,SERMEDSA S.A.S.,1,Instituciones - IPS,  ,CL 2 SUR # 46 - 55 CS 230,2689127,,administracion@bioestetica.co,JUAN CARLOS SALAZAR GIRALDO, ,,SI,20170512,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500102131,"SERVICIO INTEGRADO DE SALUD OCUPACIONAL o ""SISO LTDA.""",,890930935,"SERVICIO INTEGRADO DE SALUD OCUPACIONAL o ""SISO LTDA.""",1,Instituciones - IPS,  ,CL 2 SUR #46-55 CS 556 fase 2,3117461,,siso428@hotmail.com,ANA MARÍA RUIZ OLAYA, ,,SI,20160714,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500108837,SERVICIOS AEREOS PANAMERICANOS SAS,,891201578,SERVICIOS AEREOS PANAMERICANOS SAS,1,Instituciones - IPS,  ,KR 67 A # 3 - 26 HANGAR 43 - 44,3613695,3613696,ambulancia.aerea@sarpa.com.co-sarparecep@une.net.co,FREDY DE JESUS GOMEZ PUCHE, ,,SI,20060517,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112560,Servicios Ambulatorios de Oftalmología Nueva Visión,,900548524,SERVICIOS AMBULATORIOS DE OFTALMOLÓGICA NUEVA VISIÓN S.A.S.,1,Instituciones - IPS,  ,AVENIDA 33 NUMERO 78 - 36,444 05 85,,clinuevavision@gmail.com.co,JHON JAIRO MEDINA MARIN, ,,SI,20170119,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500108765,SERVICIOS DE ANESTESIA REANIMACION Y ANALGESIA MEDICA SAS,,800153381,SERVICIOS DE ANESTESIA REANIMACION Y ANALGESIA MEDICA SAS,1,Instituciones - IPS,NO,CL 7 # 39-290 Con 915,5742316228,5745127332,saramedsa@gmail.com,JUAN FELIPE ARISTIZABAL VASQUEZ, ,MUNICIPAL,SI,20071102,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112432,SERVICIOS DE RADIOLOGIA E IMAGENOLOGIA MEDICA S.A.S,,900347490,SERVICIOS DE RADIOLOGIA E IMAGENOLOGIA MEDICA S.A.S,1,Instituciones - IPS,  ,KR 43A # 16S - 47 CS 1101,4446324,4446324,administracion@serimagenes.com,DIANA PATRICIA ACOSTA VELEZ, ,,SI,20120619,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104259,Servicios de Salud IPS Suramericana S.A.S,,811007832,Servicios de Salud IPS Suramericana S.A.S,1,Instituciones - IPS,NO,KR 63 # 49 A 31 ED CAMACOL,4607444,4307456,RqExt@suramericana.com.co,LILIANA MARIA ARBOLEDA ARANGO, ,,SI,20030410,20210831,,5,JURIDICO,1,Privada,19,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110329,SERVICIOS DE SALUD SAN VICENTE FUNDACIÓN ,,900224057,SERVICIOS DE SALUD SAN VICENTE FUNDACIÓN ,1,Instituciones - IPS,NO,CALLE 64 No. 51 D 154 - Barrio:CENTRO,4447193 EXT 3260,,regina.sepulveda@sanvicentefundacion.com,REGINA ANDREA SEPULVEDA  MONTOYA, ,,SI,20080702,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114889,Servicios de Teleasistencia Colombia S.A.S.,,900801462,Servicios de Teleasistencia Colombia S.A.S.,1,Instituciones - IPS,  ,Cra 43B N° 16-41 Oficina 1302,6041704  - 3178939555,,bvasquez@atenzia.co,FRANCISCO  DE BORJA COCA  MODORER, ,,SI,20160422,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500106242,SERVICIOS INMUNOLOGICOS PREVINM S.A.S,,811030740,SERVICIOS INMUNOLOGICOS PREVINM S.A.S,1,Instituciones - IPS,NO,Calle 49 #40-11 Local 0611-1 PISO 6,4449286,,previnm@une.net.co,MIRYAM DEL CARMEN SUAREZ RAMIREZ, ,,SI,20061117,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500101294,SERVICIOS MEDICOS SAN IGNACIO S.A.S,,890933726,SERVICIOS MEDICOS SAN IGNACIO S.A.S,1,Instituciones - IPS,NO,CARRERA 44 N° 48-51,2161144,2395786,smsi@epm.net.co,GILMA NATALIA ALVAREZ JARAMILLO, ,,SI,20030326,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500109005,SERVICIOS ODONTOLOGICOS PUNTO ORAL S A,,900048775,SERVICIOS ODONTOLOGICOS PUNTO ORAL S A,1,Instituciones - IPS,NO,CL 47 D # 70 - 51 LC 204,57 4 250 01 13,57 4 416 85 24,melenazm@hotmail.com,LUIS ALFONSO LOPEZ OSPINA, ,,SI,20061117,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110970,SERVICIOS ODONTOLOGICOS SONRISAS SANAS SAS,,900311584,SERVICIOS ODONTOLOGICOS SONRISAS SANAS SAS,1,Instituciones - IPS,  ,KR 43 # 50-43 CS 107,2396482,,sonrisassanas@une.net.co,MARIELA  DUQUE GOMEZ, ,,SI,20090923,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500118338,SERVID SALUD INTEGRAL S.A.S,,900798265,"SERVID, SALUD INTEGRAL S.A.S",1,Instituciones - IPS,  ,CALLE 53 A # 80 A 48,2341846 - 3148904688,,servid.salud2018@gmail.com,LUCIANO DE JESUS CARDONA LOPEZ, ,,SI,20191205,20231204,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110716,SERVILAB SERVICIOS INTEGRALES  DE LABORATORIO S.A.S.,,900190640,SERVILAB SERVICIOS INTEGRALES  DE LABORATORIO S.A.S.,1,Instituciones - IPS,NO,CL 49 # 40 79,5742182878,5742182878,servilab19@hotmail.com,LEDIS DE JESUS VASQUEZ PEREZ, ,,SI,20090401,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111030,SIES SALUD MEDELLIN,,900123436,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S Sigla SIES SALUD S.A.S,1,Instituciones - IPS,  ,carrera 45 # 29-19 barrio colombia,6045515 ext 1503 / 3167421982,,garantia_delacalidad@sies.com.co,Alvaro  Puerto Valencia, ,,SI,20091027,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500116733,"SIMMETRÍA, ODONTOLOGIA INTEGRAL Y CIRUGIA MAXILOFACIAL SAS",,900831872,Simmetria Odontología Integral y Cirugía Maxilofacial SAS,1,Instituciones - IPS,  ,CALLE 19 A # 44-25 CONS 2202-1211,4232980,,simmetriaodontologiaintegral@gmail.com,Liliana  Mesa Cadavid, ,,SI,20181024,20221023,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112321,SINERGIA GLOBAL EN SALUD SAS,,900363673,SINERGIA GLOBAL EN SALUD SAS,1,Instituciones - IPS,  ,KR 43A 18 SUR -135 PI 4,3199700,3199701,agustin.giraldo@christus.co,LILIANA   USECHE LIBREROS, ,,SI,20120419,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500108772,SO SERVICIOS MEDICOS Y OFTALMOLOGICOS S.A.S,,800233471,SO SERVICIOS MEDICOS Y OFTALMOLOGICOS S.A.S,1,Instituciones - IPS,  ,AV 37 # 75 - 11,4752120 EXT 190,,jmoreno@sosaludvisual.com,CESAR  JAVIER OTERO ACEVEDO, ,,SI,20110906,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500106206,"SOAUDI, SERVICIOS FONOAUDIOLÓGICOS SAS",,811013148,"SOAUDI, SERVICIOS FONOAUDIOLÓGICOS SAS",1,Instituciones - IPS,  ,CL 55# 46- 14  EDIFICIO PERU ORIENTAL CONSULTORIO 906,2518562 - 2513027,2518562,saudisf@hotmail.com,MARGARITA MARIA RIVERA DUQUE, ,,SI,20061117,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104809,SOCIEDAD DE ECOGRAFIA CLINICA DEL PRADO S.A.S,,811007143,SOCIEDAD DE ECOGRAFIA CLINICA DEL PRADO S.A.S,1,Instituciones - IPS,NO,CARRERA 50A N° 64-65 CONS. 406,2110565,2639733,ECOPRADO@EPM.NET.CO,GUSTAVO  ADOLFO  RESTREPO NICHOLLS, ,,SI,20030421,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104201,Sociedad de Medicina de Laboratorio SA,,800032038,Sociedad de Medicina de Laboratorio SA,1,Instituciones - IPS,NO,CALLE 51 N° 45-93 CONS. 105,5131366,5127279,coordinacioncalidad@laboratoriotest.co,Camilo Alberto Correa Angel, ,,SI,20030409,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500102101,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,,890903777,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,1,Instituciones - IPS,NO,CALLE 51 N° 45-93,5768400,5117979,secredireccion@soma.com.co,LUIS FERNANDO BRAVO MÚNERA, ,,SI,20030410,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110431,SOCIEDAD TERAPIA PULMONAR S.A.S.,,800253879,SOCIEDAD TERAPIA PULMONAR S.A.S.,1,Instituciones - IPS,  ,Carrera 46 No. 54-14 Interior 801,5116809,,terapiapulmonar@une.net.co,BIVIANA DEL SOCORRO CEDEÑO VILLA, ,,SI,20160803,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500107938,SODIME S.A.S,,811044122,SODIME S.A.S,1,Instituciones - IPS,NO,CL 7 # 39-107 CS 811,3123939 - 4445299,,sodime.medellin@gmail.com,DORA PATRICIA OSORIO OCHOA, ,,SI,20070122,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111247,SOL Y COLOR I.P.S S.A.S,,900352306,SOL Y COLOR I.P.S S.A.S,1,Instituciones - IPS,  ,KR 43E # 12-34,2664586,,dianitamarce99@gmail.com,DIANA MARCELA ESCOBAR , ,,SI,20100422,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500113512,SOLAZ CENTRO DE ENTRETENIMIENTO SENIOR S.A.S.,,900681000,SOLAZ CENTRO DE ENTRETENIMIENTO SENIOR S.A.S.,1,Instituciones - IPS,  ,"Cra. 11 # 9A Sur- 141, vía el Tesoro - Barrio:Poblado",4481513,,claragarcia@solaz.com.co,Sergio León Giraldo Araque, ,,SI,20140808,20210831,,6,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111227,sonare centro de estudios audiológicos S.A.S ,,900345721,sonare centro de estudios audiológicos S.A.S ,1,Instituciones - IPS,  ,KR 48 # 19 A 40 CS 1301,3667569,3667569,sonare@une.net.co,Maria Paola Restrepo Puerta, ,,SI,20100408,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115010,SOY TU PEDIATRA INSTITUCION PRESTADORA DE SERVICIOS DE SALUD SOCIEDAD POR ACCIONES SIMPLIFICADA,,900956336,SOY TU PEDIATRA INSTITUCION PRESTADORA DE SERVICIOS DE SALUD SOCIEDAD POR ACCIONES SIMPLIFICADA,1,Instituciones - IPS,  ,CL 19A  44 - 25 CS 2317,2353719,2353719,juandavid@soytupediatra.com.co,JUAN DAVID LONDOÑO RESTREPO, ,,SI,20160701,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117468,SPORTI MENTAL HEALTH AND SPORT SAS,,901197904,Sporti Mental Health and Sport S.A.S,1,Instituciones - IPS,  ,carrera 48 # 19 a 40 consultorio 1216,3178267814,,info@sporti.com.co,JORGE MARIO RUBIO SANCHEZ, ,,SI,20191205,20231204,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114305,SU CONSULTORIO S.A.S,,900852297,SU CONSULTORIO S.A.S,1,Instituciones - IPS,  ,Calle 19a #44-25 int 2401 Torre Médica Salud y Servicios,4182302,,suconsultoriomedico@gmail.com,Mauricio  Del Socorro Jaramillo  Montoya, ,,SI,20150915,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117095,SUMIDENTAL S.A.S,,901178075,SUMIDENTAL S.A.S.,1,Instituciones - IPS,  ,Carrera 66b 35a 04,3209790,,direccionadministrativa@sumidental.co,JORGE LUIS ROCHA PATERNINA, ,,SI,20190410,20230409,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500109022,SUMIMEDICAL S.A.S,,900033371,SUMIMEDICAL S.A.S,1,Instituciones - IPS,NO,CARRERA 80 C # 32 EE - 65 - Barrio:LAURELES,5201040,5201040,jrocha48@hotmail.com,JORGE LUIS ROCHA PATERMINA, ,,SI,20061117,20210831,,4,JURIDICO,1,Privada,18,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112176,SUPINAR IPS S.A.S,,900471465,SUPINAR IPS S.A.S,1,Instituciones - IPS,  ,CL 27 KR 46 - 70 IN 299,4448682,,supinarips@gmail.com,CAMILO ANDRES  ZAPATA ZULUAGA, ,,SI,20120203,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500109432,SUPLIMED HOSPITALARIO S.A.S Sigla SUPLIMED S.A.S.,,811031144,SUPLIMED HOSPITALARIO S.A.S Sigla SUPLIMED S.A.S.,1,Instituciones - IPS,NO,CL 33 # 74 E 116,414 49 30,414 49 30,suplimed@une.net.co,ALVARO  ANDRES SANCHEZ QUIROZ, ,,SI,20061117,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104079,SUS MEDICOS S.A.,,800113024,SUS MEDICOS S.A.,1,Instituciones - IPS,  ,CL 29 AA # 50 - 09 PI 5 - 6 - 7 - 8,4486363,4486363,susmedicos@une.net.co,MARIA  DOLORES PULGARIN CARDONA, ,,SI,20111027,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500118503,Synergia Salud y Seguridad SAS,,900583996,synegria salud y seguridad s.a.s,1,Instituciones - IPS,  ,CRA 43 A CALLE 1 A SUR - 69 EDIFICIO TEMPO OFI 501,5575503,,admonsynergiasas@outlook.com,SHIRLEY  GONZALEZ OSPINO, ,,SI,20191211,20231210,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500103963,SYNLAB COLOMBIA S.A.S.,,800087565,SYNLAB COLOMBIA S.A.S.,1,Instituciones - IPS,NO,CL 19 A # 44 - 25 CS 203,5166740 ext 1148 o 3108455042,,erika.echavarria@synlab.co / alejandra.serna@synlab.co,SANDOR TIBOR SPAKOVSZKY , ,,SI,20030410,20210831,,5,JURIDICO,1,Privada,56,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500113132,Tecnoestética Integral SAS,,900636234,Tecnoestética Integral SAS,1,Instituciones - IPS,  ,KR 34 # 10 - 25 IN 1121,5809992 - 4480093,,lauranaranjo@radacassab.com,Laura  Naranjo Escobar, ,,SI,20131022,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500102796,TERAPIA RESPIRATORIA LAS VEGAS S.A.S,,800187947,TERAPIA RESPIRATORIA LAS VEGAS S.A.S,1,Instituciones - IPS,NO,CALLE 2 SUR # 46-55 CONS 164 FASE II,2685596,2665452,,ANA CATALINA  VANEGAS ARIAS, ,,SI,20030329,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110689,THERACLINIC S.A.S,,900232205,THERACLINIC S.A.S,1,Instituciones - IPS,  ,CALLE 47 D NO. 70-155,6040805,,gerenciatheraclinic@gmail.com,MARTHA  CECILIA OSORIO DIAZ, ,,SI,20120904,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110089,TIBAS S.A.S,,900164325,TIBAS S.A.S,1,Instituciones - IPS,  ,CL 35 # 76 42,5744110691,5744144276,hemasa3@gmail.com,MARIA EDITH CASTRO TRUJILLO, ,,SI,20121203,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500118057,UMI EMERGENCIAS S.A.S,,830503003,UMI EMERGENCIAS S.A.S,1,Instituciones - IPS,  ,CRA 25 A # 1 - 31 CONSULTORIO 1007,3155731036,,jduran@umiemergencias.com,Julieta Aidee Duran Lesmes, ,,SI,20190725,20230724,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112143,UNIDAD ALERGOLOGICA S.A.S,,900465124,UNIDAD ALERGOLOGICA S.A.S,1,Instituciones - IPS,  ,KR 48 # 19 A 40 CS 1414,4449694 - 3665617,3660976,unidadalergologica@gmail.com,CLARA EUGENIA GUTIERREZ GONZALEZ, ,,SI,20120110,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111195,Unidad de Citología y Patología IPS SAS,,900313017,Unidad de Citología y Patología IPS SAS,1,Instituciones - IPS,  ,Cl 45 # 49 02,3118018     3728933,3118018,anymaria@une.net.co,Ana Maria Cock Botero, ,,SI,20100316,20210831,,3,JURIDICO,1,Privada,3,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500113326,UNIDAD DE INVESTIGACION GENETICA MOLECULAR S.A.S.-UNIGEM S.A.S.,,900688275,UNIDAD DE INVESTIGACION GENETICA MOLECULAR S.A.S.-UNIGEM S.A.S.,1,Instituciones - IPS,  ,CL 19A # 44-25,3665349,3665349,gerencia@unigem.com.co,CLARA INES ARISTIZABAL BERNAL, ,,SI,20150205,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111937,UNIDAD DE MEDICINA REPRODUCTIVA DEJANDO HUELLA FERTILIDAD S.A.S,,900428240,Unidad de Medicina Reproductiva Dejando Huella Fertilidad S.A.S,1,Instituciones - IPS,  ,CRA 48 N 19A-40 AV LAS VEGAS CONSULTORIO 1308,4449112,4449112,angelica1727@gmail.com,Adriana Marcela Azuero Padilla, ,,SI,20181025,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111919,UNIDAD DE ONCOLOGIA LAS VEGAS S.A.S,,900438216,UNIDAD DE ONCOLOGIA LAS VEGAS S.A.S,1,Instituciones - IPS,  ,"CL 2 SUR # 46-55 CS 528, 529 y 530",2660488,,unioncologia@hotmail.com,FELIPE CARLOS PETRO PRIETO, ,,SI,20110713,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105692,UNIDAD DE OSTEOPOROSIS S.A.S,,811007558,UNIDAD DE OSTEOPOROSIS S.A.S,1,Instituciones - IPS,NO,CARRERA 50A N°64-65,4484898,2127899,uporosis@une.net.co,ROBERTO  MUÑOZ URDINOLA, ,,SI,20030415,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105275,UNIDAD ECODIAGNÓSTICA LIMITADA,,800207133,UNIDAD ECODIAGNÓSTICA LIMITADA,1,Instituciones - IPS,NO,CALLE 2 SUR N° 46-55 CONS. 112 FASE I,4082452,4084601,ecodiagnosticaltda@une.net.co,MERCEDES   ZULUAGA GONZALEZ, ,,SI,20030414,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104172,UNIDAD ESTOMATOLOGICA LAS VEGAS S.A,,800166631,UNIDAD ESTOMATOLOGICA LAS VEGAS S.A,1,Instituciones - IPS,NO,CALLE 2 SUR N° 46-55 CONS. 120,4440840 Ext 250,4440840,natalia.idarraga@oralaser.com.co,ANA MARÍA  JARAMILLO CARDONA, ,,SI,20030410,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500102160,UNIDAD GASTROENTEROLOGICA S.A.S,,800193406,UNIDAD GASTROENTEROLOGICA S.A.S,1,Instituciones - IPS,NO,KR 43A # 16 A SUR 38 of 805,3138702,3138678,ugasa@epm.net.co,JORGE LUIS  DUQUE VELÁSQUEZ, ,,SI,20030410,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110818,UNIDAD MEDICA Y DE DIAGNOSTICO S.A.,,830001007,UNIDAD MEDICA Y DE DIAGNOSTICO S.A,1,Instituciones - IPS,NO,Carrera 43B No. 14-44 PISO 6,5742667619,5742669915,edgarc@colmedica.com,EDGAR HUMBERTO CORTES OSTOS, ,,SI,20090618,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117118,UNIDAD MEDICO DIAGNOSTICA SAN LUIS SAS,,901121836,UNIDAD MEDICO DIAGNOSTICA SAN LUIS SAS,1,Instituciones - IPS,  ,CALLE 33 # 74E 100,5807444,NA,umdsanluis@gmail.com,LUIS FERNANDO GONZALEZ GIRALDO, ,,SI,20180829,20220828,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500109827,UNIDAD MUSCULOESQUELETICA INTERMEDICA S.A.,,900103605,UNIDAD MUSCULOESQUELETICA INTERMEDICA S.A.,1,Instituciones - IPS,  ,CL 7  # 39 - 197 CS 1019,3261816,3262626,administracionume@gmail.com,CLARA INES TRUJILLO GONZALEZ, ,,SI,20121115,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112358,UNIDAD VIDEO DIAGNOSTICA DE LA MUJER S.A.S.,,900346322,UNIDAD VIDEO DIAGNOSTICA DE LA MUJER S.A.S.,1,Instituciones - IPS,  ,Cl 19A número 44-25 consultorio 2120 Salud y servicios Ciudad del Rio,4442588,4442588,unidadvdx@gmail.com,Juan Carlos Ochoa Rodriguez, ,,SI,20120511,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500103865,UNIDAD VISUAL GLOBAL S A,,811017919,UNIDAD VISUAL GLOBAL S A,1,Instituciones - IPS,  ,AC 33 # 74 E - 21,2501523,4139839,unidadvisualglobal@une.net.co,Olga Lucia Marquez Moreno, ,,SI,20061114,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114532,Unidiagnóstico SAS ,,900506234,UNIDIAGNOSTICO SAS,1,Instituciones - IPS,  ,Calle 7 # 39 - 107 Torre Medical OF 14-12,266 70 69,266 70 69,marcela.rigueros@unidiagnostico.com,MARCELA  RIGUEROS  DE MORALES, ,,SI,20160727,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
